Time [sec]	T [mK]	RawT_loc/T_c	FawT_loc/T_c	T_mc/Tc
134544.0	0.9934212674140781	0.9565087075803185	0.9806725245943516	0.974807952483943
134548.0	0.9934212674140781	0.9717896149385079	0.9806725245943516	0.9748139853546931
134552.0	0.992868376948536	0.9748824891328531	0.9801267294654848	0.9748200176241277
134556.0	0.992868376948536	0.9885597605539292	0.9801267294654848	0.9748260492922142
134561.0	0.992868376948536	0.9860632877594175	0.9801267294654848	0.9748335880316251
134565.0	0.992868376948536	0.9784999723372289	0.9801267294654848	0.9748396183465556
134569.0	0.9922741989662427	0.9816021291680417	0.9795401766695387	0.9748456480600296
134573.0	0.9922741989662427	0.9739532865194594	0.9795401766695387	0.9748516771720134
134577.0	0.992868376948536	0.9874403614652126	0.9801267294654848	0.9748577056824741
134582.0	0.992868376948536	0.9844690674427438	0.9801267294654848	0.9748652404746072
134586.0	0.992868376948536	0.9695641286231481	0.9801267294654848	0.9748712676315188
134590.0	0.9936915013020098	0.9801267294654848	0.9809392905251825	0.9748772941867988
134594.0	0.992868376948536	0.9809392905251825	0.9801267294654848	0.9748833201404142
134599.0	0.992868376948536	0.9438155759108028	0.9801267294654848	0.9748908517362916
134603.0	0.992868376948536	0.9736450451187924	0.9801267294654848	0.9748968763360396
134607.0	0.9931464687886091	0.9954757284887383	0.9804012525060308	0.9749029003340145
134611.0	0.9936915013020098	1.0006400434399472	0.9809392905251825	0.9749089237301833
134616.0	0.993768260170782	0.9762367070893252	0.9810150643344344	0.9749164521290534
134620.0	0.9943629568472261	0.9603569217204421	0.9816021291680417	0.9749224741710363
134624.0	0.9943629568472261	0.9874150058388441	0.9816021291680417	0.9749284956111047
134628.0	0.993768260170782	0.969405126610993	0.9810150643344344	0.9749345164492254
134633.0	0.9943629568472261	0.9737099949597726	0.9816021291680417	0.9749420416503364
134637.0	0.9953562639400388	0.9810150643344344	0.9825826889832566	0.9749480611339528
134641.0	0.9953562639400388	0.9916052723340378	0.9825826889832566	0.9749540800155133
134645.0	0.993768260170782	0.9950519606736402	0.9810150643344344	0.9749600982949845
134650.0	0.9936915013020098	0.9843040201860765	0.9809392905251825	0.9749676202975849
134654.0	0.9937350281938961	0.9915409958814084	0.9809822588291177	0.9749736372222334
134658.0	0.993768260170782	0.9722207641578384	0.9810150643344344	0.9749796535446846
134662.0	0.993768260170782	0.987055121230349	0.9810150643344344	0.9749856692649049
134666.0	0.9953562639400388	0.9787771182868733	0.9825826889832566	0.9749916843828612
134671.0	0.9961681729946577	0.9804012525060308	0.9833841786719227	0.9749992024333222
134675.0	0.9961681729946577	0.9860965538513016	0.9833841786719227	0.9750052161960625
