Time [sec]	T [mK]	T_loc/T_c	T_mc/Tc
120723.0	0.8260490794570425	0.889180925142134	0.8679784506990558
120727.0	0.8266675317422447	0.8898466434254517	0.8679920105535971
120731.0	0.828500433313319	0.8918196268173509	0.8680055704081384
120735.0	0.8236442399745879	0.8865922927605897	0.8680191302626796
120740.0	0.8263430327370983	0.8894973441734104	0.8680360800808562
120744.0	0.8244654405745321	0.8874762546550399	0.8680496399353975
120748.0	0.8272665281221923	0.890491418861348	0.8680631997899387
120752.0	0.8237903737709773	0.8867495950171983	0.86807675964448
120757.0	0.8251415537682864	0.8882040406547753	0.8680937094626566
120761.0	0.8264145782942915	0.889574357690303	0.8681072693171978
120765.0	0.8219925261007636	0.8848143445648693	0.868120829171739
120769.0	0.8240238654823621	0.8870009316279462	0.8681343890262804
120774.0	0.8222064968424185	0.8850446682910855	0.8681513388444569
120778.0	0.8268188787644986	0.8900095573353052	0.8681648986989982
120782.0	0.8237142447547617	0.8866676477446305	0.8681784585535395
120786.0	0.8259489789375528	0.889073174313835	0.8681920184080808
120791.0	0.8244481450143093	0.8874576372597516	0.8682089682262574
120795.0	0.8205713902534438	0.8832845966129642	0.8682225280807987
120799.0	0.8200358082973352	0.8827080821284555	0.8682360879353399
120803.0	0.8209574505511359	0.8837001620571968	0.8682496477898811
120808.0	0.8240613685958811	0.8870413009643499	0.8682665976080578
120812.0	0.8244811742317988	0.8874931907769631	0.868280157462599
120816.0	0.8224430541704474	0.885299304812107	0.8682937173171402
120820.0	0.8235767526674208	0.8865196476506144	0.8683072771716815
120825.0	0.8242036640980837	0.8871944715802838	0.8683242269898581
120829.0	0.8207944238446087	0.883524675828427	0.8683377868443993
120833.0	0.8247055971404122	0.8877347654902177	0.8683513466989407
120837.0	0.8248423162983807	0.8878819335827564	0.868364906553482
120842.0	0.8240230240362042	0.8870000258732015	0.8683818563716584
120846.0	0.8264176887225907	0.889577705837019	0.8683954162261998
120850.0	0.8259113759679199	0.8890326974896876	0.8684089760807411
120854.0	0.8254163974201053	0.888499889580307	0.8684225359352823
120859.0	0.8233782126903388	0.8863059340046704	0.868439485753459
120863.0	0.8274938254720846	0.8907360876986917	0.8684530456080002
120867.0	0.826592437505419	0.8897658100165974	0.8684666054625414
120871.0	0.827910987687308	0.8911851320638406	0.8684801653170827
120876.0	0.8261423360323042	0.8892813089691111	0.8684971151352593
120880.0	0.8239362277810721	0.886906596104491	0.8685106749898005
120884.0	0.8232771105240626	0.8861971049774624	0.8685242348443418
120888.0	0.8212721490591499	0.8840389117967168	0.8685377946988831
120893.0	0.8226933736641567	0.8855687552897273	0.8685547445170596
120897.0	0.8244135521751876	0.8874204006191471	0.8685683043716009
120901.0	0.8257574605938394	0.8888670189384708	0.8685818642261423
120905.0	0.8230460718941541	0.8859484089280453	0.8685954240806835
120910.0	0.8216865161762271	0.8844849474448084	0.86861237389886
120914.0	0.8302232894189845	0.8936741543799618	0.8686259337534014
120918.0	0.8275839241905991	0.8908330723257256	0.8686394936079426
121092.0	0.8766342256671088	0.943632105131441	0.8692293472804878
121096.0	0.876596780932364	0.9435917986354833	0.8692429071350292
121100.0	0.871858099737284	0.9384909577365812	0.8692564669895704
121104.0	0.8711626454756708	0.9377423525034131	0.8692700268441116
121109.0	0.8678659387791076	0.9341936908278875	0.8692869766622883
121113.0	0.865797668634443	0.9319673505214671	0.8693005365168295
121117.0	0.8683832103585183	0.9347504955420003	0.8693140963713707
121121.0	0.8672214848879036	0.9334999837329425	0.869327656225912
121125.0	0.8643799139992742	0.9304412421951282	0.8693412160804533
121130.0	0.8611345606081856	0.9269478585663999	0.8693581658986299
121134.0	0.8607770083595465	0.9265629799349262	0.8693717257531712
121138.0	0.8579942157594495	0.9235675088906883	0.8693852856077124
121142.0	0.8562537947854728	0.9216940740424895	0.8693988454622537
121147.0	0.855372759799241	0.9207457048431011	0.8694157952804303
121151.0	0.8561741956497777	0.9216083914421719	0.8694293551349715
121155.0	0.8552618124004635	0.9206262781490457	0.8694429149895128
121159.0	0.848023415184318	0.9128346772705253	0.8694564748440541
121164.0	0.8563962269026615	0.9218473917143826	0.8694734246622307
121168.0	0.8538715594666283	0.919129773376349	0.8694869845167719
121172.0	0.8504782867674774	0.9154771655193513	0.8695005443713132
121176.0	0.8487561196211284	0.9136233795706441	0.8695141042258545
121180.0	0.8472532070935516	0.9120056050522621	0.8695276640803957
