Time [sec]	T [mK]	RawT_loc/T_c	FawT_loc/T_c	T_mc/Tc
79822.0	2.0892365936955013	0.9095452754923017	0.9111367613150899	0.8755820640960363
79826.0	2.0899481559072717	0.9178089914416255	0.9114470806398917	0.8756459768797181
79831.0	2.0916645694150047	0.9185276854888424	0.9121956255625837	0.8757258799923784
79835.0	2.0916645694150047	0.9194315808776703	0.9121956255625837	0.8757898121903941
79839.0	2.0916645694150047	0.9111367613150899	0.9121956255625837	0.8758537530189257
79843.0	2.0916645694150047	0.9121956255625837	0.9121956255625837	0.8759177024791558
79847.0	2.0916645694150047	0.9205244921730991	0.9121956255625837	0.8759816605722675
79852.0	2.092518147452023	0.9050050882048457	0.9125678793946895	0.8760616203304499
79856.0	2.0916645694150047	0.9021348357735142	0.9121956255625837	0.8761255978518719
79860.0	2.0931879399886744	0.9114470806398917	0.9128599825506647	0.8761895840100217
79864.0	2.0931879399886744	0.9000610716179899	0.9128599825506647	0.8762535788060826
79868.0	2.0916645694150047	0.9170488623244961	0.9121956255625837	0.8763175822412381
79873.0	2.0917610491790235	0.9031618025991939	0.9122377013427926	0.8763975986857131
79877.0	2.0931879399886744	0.9158751224988847	0.9128599825506647	0.8764616215631598
79881.0	2.0931879399886744	0.9161951495350575	0.9128599825506647	0.8765256530835487
79885.0	2.097442026295989	0.9187636104252764	0.9147152317034404	0.8765896932480637
79889.0	2.100101655889943	0.9147152317034404	0.9158751224988847	0.8766537420578884
79894.0	2.097442026295989	0.9128599825506647	0.9147152317034404	0.8767338152294404
79898.0	2.097442026295989	0.9242430729208196	0.9147152317034404	0.8767978834955422
79902.0	2.097442026295989	0.9243243123401951	0.9147152317034404	0.8768619604108023
79906.0	2.0985119141742454	0.9112087329692573	0.9151818203987114	0.8769260459764054
79910.0	2.0985119141742454	0.9037947451087628	0.9151818203987114	0.8769901401935362
79914.0	2.0985119141742454	0.9211459052986042	0.9151818203987114	0.8770542430633785
79919.0	2.100101655889943	0.8992253393005809	0.9158751224988847	0.8771343838203622
79923.0	2.100835477883887	0.9163941033912881	0.9161951495350575	0.8771985061631377
79927.0	2.100835477883887	0.901133616611165	0.9161951495350575	0.877262637162475
79931.0	2.100835477883887	0.9060206003349419	0.9161951495350575	0.8773267768195595
79935.0	2.100835477883887	0.9122377013427926	0.9161951495350575	0.8773909251355755
79940.0	2.100835477883887	0.9201176946074309	0.9161951495350575	0.8774711227090238
79944.0	2.100835477883887	0.9181762271247755	0.9161951495350575	0.8775352905119697
79948.0	2.101291679076224	0.9181712476636061	0.9163941033912881	0.8775994669776983
79952.0	2.100558816294842	0.9193777764959746	0.9160744946772097	0.877663652107396
79956.0	2.101291679076224	0.9043662036916408	0.9163941033912881	0.8777278459022476
79961.0	2.105366670892649	0.9194582079385165	0.9181712476636061	0.8778081003329906
79965.0	2.101291679076224	0.9151818203987114	0.9163941033912881	0.8778723136287727
79969.0	2.101291679076224	0.9235002181169231	0.9163941033912881	0.8779365355935618
79973.0	2.105366670892649	0.9140076986782762	0.9181712476636061	0.8780007662285433
79977.0	2.105366670892649	0.923777746953403	0.9181712476636061	0.8780650055349032
79981.0	2.105366670892649	0.9186694481630567	0.9181712476636061	0.878129253513827
79986.0	2.105366670892649	0.9355061649137929	0.9181712476636061	0.8782095756850821
79990.0	2.105366670892649	0.904338796379327	0.9181712476636061	0.8782738431816111
79994.0	2.1053780887971105	0.9142183671085097	0.9181762271247755	0.8783381193545591
79998.0	2.1053780887971105	0.9221947056592321	0.9181762271247755	0.8784024042051116
